"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2052-04","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",1.896912,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2052-05","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-12.504026,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2052-06","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-4.256805,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2052-07","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-3.444458,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2052-08","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-0.240569999999998,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2052-09","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",4.649964,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2052-10","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",2.174042,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2052-11","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",0.0300910000000005,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2052-12","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",1.851013,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2053-01","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",2.248017,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2053-02","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",2.956054,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2053-03","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-3.445069,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2053-04","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",1.615143,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2053-05","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-12.179746,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2053-06","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-6.933868,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2053-07","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-0.181030999999997,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2053-08","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",2.099426,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2053-09","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",4.546173,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2053-10","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",0.970551,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2053-11","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-2.815765,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2053-12","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-2.221466,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2054-01","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",1.709046,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2054-02","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",6.555695,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2054-03","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-0.479766999999999,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2054-04","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",3.097168,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2054-05","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-15.713743,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2054-06","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-3.919189,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2054-07","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",0.809021000000001,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2054-08","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-2.236359,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2054-09","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",3.500824,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2054-10","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",5.684204,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2054-11","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-0.836181,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2054-12","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",0.440125,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2055-01","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-0.156647,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2055-02","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",8.575348,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2055-03","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-1.140808,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2055-04","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",3.578034,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2055-05","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-7.286832,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2055-06","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-2.966064,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2055-07","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-3.773255,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2055-08","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",4.473022,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2055-09","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",3.402069,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2055-10","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",7.918793,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2055-11","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",1.78244,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2055-12","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",0.269684,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2056-01","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",2.565766,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2056-02","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",6.954742,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2056-03","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-0.247741999999999,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2056-04","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",9.005707,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2056-05","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-9.589933,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2056-06","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",1.815031,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2056-07","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",0.444671000000003,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2056-08","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-2.209778,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2056-09","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",2.063355,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2056-10","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",3.929779,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2056-11","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-0.313965,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2056-12","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",1.428009,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2057-01","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",0.313995,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2057-02","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",6.597443,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2057-03","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-2.19986,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2057-04","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",3.085419,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2057-05","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-10.1257,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2057-06","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-4.815704,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2057-07","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-0.538757999999998,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2057-08","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-0.943481999999999,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2057-09","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",2.991638,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2057-10","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",2.124329,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2057-11","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-3.659515,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2057-12","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",0.550812000000001,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2058-01","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",2.670136,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2058-02","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",3.866211,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2058-03","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-3.068024,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2058-04","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",3.713288,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2058-05","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-10.564512,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2058-06","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-6.195343,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2058-07","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-0.458587999999999,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2058-08","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",4.68292,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2058-09","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",4.045441,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2058-10","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",3.991822,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2058-11","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",-2.260315,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2058-12","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",2.731659,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2059-01","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",2.175202,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
"geoId/02110","","Juneau City and Borough","DifferenceRelativeToBaseDate2006_Max_Temperature_RCP45","2059-02","NASA_NEXGDDP_Subnational_AggrDiffStats","https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp","","Celsius","C",4.277862,"Maximum Temperature Projections Compared to 2006 for the RCP 4.5 Climate Model"
