"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/28/2024","AQS","020900040","1","2.4","ug/m3 LC","13","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"04/29/2024","AQS","020900040","1","3","ug/m3 LC","17","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"04/30/2024","AQS","020900040","1","3.4","ug/m3 LC","19","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/01/2024","AQS","020900040","1","1.8","ug/m3 LC","10","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/02/2024","AQS","020900040","1","2.2","ug/m3 LC","12","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/03/2024","AQS","020900040","1","4.6","ug/m3 LC","26","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/04/2024","AQS","020900040","1","3.2","ug/m3 LC","18","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/05/2024","AQS","020900040","1","2","ug/m3 LC","11","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/06/2024","AQS","020900040","1","2.2","ug/m3 LC","12","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/07/2024","AQS","020900040","1","2.6","ug/m3 LC","14","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/08/2024","AQS","020900040","1","1.7","ug/m3 LC","9","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/09/2024","AQS","020900040","1","1.7","ug/m3 LC","9","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/10/2024","AQS","020900040","1","2","ug/m3 LC","11","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/11/2024","AQS","020900040","1","2.2","ug/m3 LC","12","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/12/2024","AQS","020900040","1","2.8","ug/m3 LC","16","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/13/2024","AQS","020900040","1","2","ug/m3 LC","11","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/15/2024","AQS","020900040","1","2.5","ug/m3 LC","14","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/16/2024","AQS","020900040","1","6.5","ug/m3 LC","36","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/17/2024","AQS","020900040","1","6.2","ug/m3 LC","34","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/18/2024","AQS","020900040","1","4.4","ug/m3 LC","24","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/19/2024","AQS","020900040","1","3.6","ug/m3 LC","20","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/20/2024","AQS","020900040","1","3.3","ug/m3 LC","18","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/21/2024","AQS","020900040","1","3.6","ug/m3 LC","20","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/22/2024","AQS","020900040","1","2.4","ug/m3 LC","13","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/23/2024","AQS","020900040","1","1.9","ug/m3 LC","11","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/24/2024","AQS","020900040","1","2.2","ug/m3 LC","12","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/25/2024","AQS","020900040","1","1.9","ug/m3 LC","11","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/26/2024","AQS","020900040","1","1","ug/m3 LC","6","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/27/2024","AQS","020900040","1","2.4","ug/m3 LC","13","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/28/2024","AQS","020900040","1","3.2","ug/m3 LC","18","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/29/2024","AQS","020900040","1","3.8","ug/m3 LC","21","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"05/30/2024","AQS","020900040","1","2.2","ug/m3 LC","12","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/01/2024","AQS","020900040","1","2.5","ug/m3 LC","14","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/02/2024","AQS","020900040","1","2.3","ug/m3 LC","13","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/03/2024","AQS","020900040","1","2.8","ug/m3 LC","16","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/04/2024","AQS","020900040","1","3.7","ug/m3 LC","21","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/05/2024","AQS","020900040","1","4.1","ug/m3 LC","23","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/06/2024","AQS","020900040","1","1.4","ug/m3 LC","8","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/07/2024","AQS","020900040","1","2","ug/m3 LC","11","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/08/2024","AQS","020900040","1","3.3","ug/m3 LC","18","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/09/2024","AQS","020900040","1","9.7","ug/m3 LC","52","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/10/2024","AQS","020900040","1","9.7","ug/m3 LC","52","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/11/2024","AQS","020900040","1","6.5","ug/m3 LC","36","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/12/2024","AQS","020900040","1","14.4","ug/m3 LC","61","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/13/2024","AQS","020900040","1","2.7","ug/m3 LC","15","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/14/2024","AQS","020900040","1","3.6","ug/m3 LC","20","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/15/2024","AQS","020900040","1","4.7","ug/m3 LC","26","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/16/2024","AQS","020900040","1","5","ug/m3 LC","28","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/17/2024","AQS","020900040","1","4.7","ug/m3 LC","26","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/18/2024","AQS","020900040","1","4.2","ug/m3 LC","23","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/19/2024","AQS","020900040","1","4.2","ug/m3 LC","23","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/20/2024","AQS","020900040","1","14","ug/m3 LC","60","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/21/2024","AQS","020900040","1","9.2","ug/m3 LC","51","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/22/2024","AQS","020900040","1","3.8","ug/m3 LC","21","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/23/2024","AQS","020900040","1","7.7","ug/m3 LC","43","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/25/2024","AQS","020900040","1","60.1","ug/m3 LC","154","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/26/2024","AQS","020900040","1","29.5","ug/m3 LC","89","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/27/2024","AQS","020900040","1","25.3","ug/m3 LC","81","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/28/2024","AQS","020900040","1","64.8","ug/m3 LC","158","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/29/2024","AQS","020900040","1","95.6","ug/m3 LC","179","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"06/30/2024","AQS","020900040","1","113.6","ug/m3 LC","192","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/01/2024","AQS","020900040","1","57.2","ug/m3 LC","152","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/02/2024","AQS","020900040","1","15.2","ug/m3 LC","62","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/03/2024","AQS","020900040","1","15.3","ug/m3 LC","63","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/04/2024","AQS","020900040","1","4.3","ug/m3 LC","24","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/05/2024","AQS","020900040","1","1.4","ug/m3 LC","8","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/06/2024","AQS","020900040","1","1.9","ug/m3 LC","11","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/07/2024","AQS","020900040","1","1","ug/m3 LC","6","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/08/2024","AQS","020900040","1","1.8","ug/m3 LC","10","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/09/2024","AQS","020900040","1","1.6","ug/m3 LC","9","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/10/2024","AQS","020900040","1","1.8","ug/m3 LC","10","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/11/2024","AQS","020900040","1","2.2","ug/m3 LC","12","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/12/2024","AQS","020900040","1","1.9","ug/m3 LC","11","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/13/2024","AQS","020900040","1","1.4","ug/m3 LC","8","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/14/2024","AQS","020900040","1","1.8","ug/m3 LC","10","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/15/2024","AQS","020900040","1","1.3","ug/m3 LC","7","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/16/2024","AQS","020900040","1","2","ug/m3 LC","11","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/17/2024","AQS","020900040","1","1.5","ug/m3 LC","8","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/18/2024","AQS","020900040","1","0.8","ug/m3 LC","4","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/19/2024","AQS","020900040","1","2.1","ug/m3 LC","12","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/20/2024","AQS","020900040","1","3.1","ug/m3 LC","17","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/21/2024","AQS","020900040","1","6.8","ug/m3 LC","38","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/22/2024","AQS","020900040","1","8","ug/m3 LC","44","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/23/2024","AQS","020900040","1","9.1","ug/m3 LC","51","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/24/2024","AQS","020900040","1","17.4","ug/m3 LC","66","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/25/2024","AQS","020900040","1","14.4","ug/m3 LC","61","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/26/2024","AQS","020900040","1","5.3","ug/m3 LC","29","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/27/2024","AQS","020900040","1","0.7","ug/m3 LC","4","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/28/2024","AQS","020900040","1","1","ug/m3 LC","6","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/29/2024","AQS","020900040","1","1.2","ug/m3 LC","7","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/30/2024","AQS","020900040","1","1","ug/m3 LC","6","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"07/31/2024","AQS","020900040","1","1.2","ug/m3 LC","7","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"08/01/2024","AQS","020900040","1","2.2","ug/m3 LC","12","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"08/02/2024","AQS","020900040","1","1","ug/m3 LC","6","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"08/03/2024","AQS","020900040","1","1.7","ug/m3 LC","9","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"08/04/2024","AQS","020900040","1","3.1","ug/m3 LC","17","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
"08/05/2024","AQS","020900040","1","4","ug/m3 LC","22","A Street","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.845930000725","-147.69327"
